"mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period","Latitude","Longitude","maxTempChangeAnnual","se_maxTempChangeAnnual","meanTempChangeAnnual","se_meanTempChangeAnnual","Study","StudySite","trajectory_ID","minYear","maxYear","maxTempChangeAnnualSample","se_maxTempChangeAnnualSample","meanTempChangeAnnualSample","se_meanTempChangeAnnualSample","maxWaveChangeAnnualSample","se_maxWaveChangeAnnualSample","meanWaveChangeAnnualSample","se_maxWaveChangeAnnualSample.1","bigWaveYears"
0.0269906,0.0263431,0.851111,-0.0431651,0.0954014,-0.0245365,0.0797563,-0.0175588,0.0691844,-0.0424302,-0.0251471,-0.0169555,0.0702573,0.0796026,0.0962899,"Northern_Ireland_Summary-54.39---5.57-22-36:Northern_Ireland_Summary","Celtic Seas",6,42,1.00155,1.00364,"site_slope","Ecoregion","1900-2015",54.3874,-5.57019,0.0153044,0.00315331,0.00761995,0.0022757,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.39---5.57-22-36",36,1983,2012,0.0436832,0.00930416,0.0293788,0.00628113,NA,NA,NA,NA,NA
-0.0233887,0.0471846,0.311778,-0.143762,0.100289,-0.120012,0.0623814,-0.0981928,0.0542381,-0.141432,-0.11468,-0.102159,0.0519017,0.0689061,0.102109,"Northern_Ireland_Summary-54.39---5.58-22-37:Northern_Ireland_Summary","Celtic Seas",6,42,0.999599,1.00013,"site_slope","Ecoregion","1900-2015",54.3914,-5.57507,0.0153044,0.00315331,0.00761995,0.0022757,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.39---5.58-22-37",37,2007,2012,-0.0701345,0.0425041,-0.114033,0.0280106,-0.00274287,0.0476634,0.008097,0.0113276,0
-0.104908,0.0323956,0.000666667,-0.193708,-0.0257315,-0.168407,-0.0414248,-0.155361,-0.0500815,-0.190014,-0.171011,-0.159262,-0.0524479,-0.0433439,-0.0192179,"Northern_Ireland_Summary-54.42---5.6-22-40:Northern_Ireland_Summary","Celtic Seas",6,42,0.999586,0.999708,"site_slope","Ecoregion","1900-2015",54.4191,-5.60168,0.0153044,0.00315331,0.00761995,0.0022757,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.42---5.6-22-40",40,1986,2012,0.0409118,0.0109959,0.0288648,0.00768288,NA,NA,NA,NA,NA
-0.0199712,0.0464584,0.331111,-0.137748,0.098728,-0.110545,0.069443,-0.0927186,0.0561224,-0.137257,-0.111297,-0.0961559,0.0537367,0.0688906,0.10063,"Northern_Ireland_Summary-54.45---5.63-22-45:Northern_Ireland_Summary","Celtic Seas",6,42,1.00018,1.00157,"site_slope","Ecoregion","1900-2015",54.4452,-5.63266,0.0153044,0.00315331,0.00761995,0.0022757,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.45---5.63-22-45",45,2003,2012,-0.0734485,0.0213628,-0.0492774,0.0156982,NA,NA,NA,NA,NA
-0.0131298,0.0486354,0.404889,-0.13667,0.116622,-0.118263,0.0742249,-0.0945368,0.0648004,-0.139335,-0.111836,-0.0944927,0.0648273,0.0819337,0.115011,"Northern_Ireland_Summary-54.47---8.44-22-46:Northern_Ireland_Summary","Celtic Seas",6,42,1.00254,1.01079,"site_slope","Ecoregion","1900-2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000141577,0.0473582,0.499778,-0.114264,0.131966,-0.0911207,0.0935959,-0.0762729,0.0767463,-0.124033,-0.0935238,-0.0774587,0.0757869,0.092205,0.127564,"Northern_Ireland_Summary-54.57---8.46-22-48:Northern_Ireland_Summary","Celtic Seas",6,42,1.00068,1.00396,"site_slope","Ecoregion","1900-2015",54.5666,-8.45995,0.00514109,0.00304511,0.000706264,0.00188324,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.57---8.46-22-48",48,2006,2012,-0.130387,0.0801941,-0.0816215,0.0171098,0.135643,0.148696,-0.00648206,0.0518555,0
-0.00674509,0.0506735,0.444222,-0.128507,0.127372,-0.10066,0.0924232,-0.0910898,0.0715255,-0.127984,-0.101162,-0.087653,0.07703,0.0917909,0.127288,"Northern_Ireland_Summary-54.59---8.43-22-49:Northern_Ireland_Summary","Celtic Seas",6,42,1.00123,1.00354,"site_slope","Ecoregion","1900-2015",54.5856,-8.42683,0.00514109,0.00304511,0.000706264,0.00188324,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.59---8.43-22-49",49,2003,2009,-0.0350981,0.0743431,-0.0143192,0.0152784,-0.0781429,0.166757,-0.0063262,0.0338742,1
-0.00257976,0.0288398,0.462444,-0.0762704,0.0674103,-0.0571435,0.0536852,-0.0513596,0.0427115,-0.0751129,-0.0575066,-0.0496919,0.0447727,0.0534523,0.0707314,"Northern_Ireland_Summary-54.85---5.72-22-55:Northern_Ireland_Summary","Celtic Seas",6,42,1.0008,1.00433,"site_slope","Ecoregion","1900-2015",54.8484,-5.71637,0.0153044,0.00315331,0.00761995,0.0022757,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.85---5.72-22-55",55,1983,2012,0.0436832,0.00930416,0.0293788,0.00628113,NA,NA,NA,NA,NA
0.00839939,0.0468431,0.562667,-0.108631,0.126046,-0.0828311,0.0977872,-0.0732431,0.079228,-0.107971,-0.0822712,-0.0683524,0.0845619,0.0983573,0.126535,"Northern_Ireland_Summary-54.85---5.73-22-56:Northern_Ireland_Summary","Celtic Seas",6,42,1.00013,1.00186,"site_slope","Ecoregion","1900-2015",54.8487,-5.7271,0.0153044,0.00315331,0.00761995,0.0022757,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.85---5.73-22-56",56,2006,2012,-0.100845,0.0348951,-0.0925652,0.023365,0.0590714,0.0367007,0.0176937,0.00893493,0
-0.0112799,0.0320407,0.362,-0.089717,0.0747133,-0.0718956,0.053531,-0.0644611,0.0407922,-0.0912429,-0.0749553,-0.0641459,0.0411709,0.0513614,0.0740337,"Northern_Ireland_Summary-54.92---5.73-22-59:Northern_Ireland_Summary","Celtic Seas",6,42,0.999929,1.00131,"site_slope","Ecoregion","1900-2015",54.9208,-5.73233,0.0153044,0.00315331,0.00761995,0.0022757,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.92---5.73-22-59",59,1983,2008,0.0604148,0.0107448,0.0409453,0.00722057,NA,NA,NA,NA,NA
0.023463,0.0280198,0.791778,-0.0455806,0.0962454,-0.0303316,0.0780935,-0.0244467,0.0670186,-0.0517927,-0.0314417,-0.0223448,0.069588,0.077524,0.0936827,"Northern_Ireland_Summary-54.95---5.74-22-60:Northern_Ireland_Summary","Celtic Seas",6,42,1.00042,1.0016,"site_slope","Ecoregion","1900-2015",54.9495,-5.74179,0.0153044,0.00315331,0.00761995,0.0022757,"Northern_Ireland_Summary","Northern_Ireland_Summary-54.95---5.74-22-60",60,1983,2012,0.0436832,0.00930416,0.0293788,0.00628113,NA,NA,NA,NA,NA
-0.0285339,0.0494319,0.287333,-0.154784,0.0955751,-0.123334,0.0653571,-0.10745,0.052095,-0.154313,-0.125525,-0.110291,0.0494963,0.0634565,0.0953954,"Northern_Ireland_Summary-55.06---6.04-22-64:Northern_Ireland_Summary","Celtic Seas",6,42,0.999583,1.00001,"site_slope","Ecoregion","1900-2015",55.0599,-6.04302,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.06---6.04-22-64",64,2008,2012,-0.138568,0.14449,-0.038462,0.0339682,0.0436,0.0556023,-0.0076302,0.0286912,0
-0.0131246,0.0507966,0.392,-0.142578,0.107543,-0.104182,0.0966044,-0.0979414,0.0715848,-0.144511,-0.112296,-0.0978445,0.0725546,0.091556,0.106413,"Northern_Ireland_Summary-55.15---7.68-22-67:Northern_Ireland_Summary","Celtic Seas",6,42,1.0021,1.00834,"site_slope","Ecoregion","1900-2015",55.1538,-7.67983,0.00284892,0.00299995,7.01017e-05,0.0019287,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.15---7.68-22-67",67,2008,2011,-0.171298,0.287858,-0.0382171,0.0573908,0.0160667,0.562298,-0.0276806,0.168826,0
-0.014966,0.0504022,0.375333,-0.136912,0.115078,-0.104253,0.0882985,-0.0947278,0.0736139,-0.142676,-0.111444,-0.0967683,0.0720646,0.0870882,0.111973,"Northern_Ireland_Summary-55.18---7.93-22-69:Northern_Ireland_Summary","Celtic Seas",6,42,1.00314,1.00405,"site_slope","Ecoregion","1900-2015",55.1812,-7.92902,0.00284892,0.00299995,7.01017e-05,0.0019287,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.18---7.93-22-69",69,2008,2011,-0.171298,0.287858,-0.0382171,0.0573908,-0.0478,0.567085,-0.0272639,0.189667,0
-0.00684721,0.0497343,0.443333,-0.127662,0.126916,-0.097982,0.0916655,-0.0896534,0.0679653,-0.138054,-0.100804,-0.0863688,0.0727336,0.0895663,0.120088,"Northern_Ireland_Summary-55.21---6.65-22-74:Northern_Ireland_Summary","Celtic Seas",6,42,1.00278,1.00647,"site_slope","Ecoregion","1900-2015",55.2063,-6.65316,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.21---6.65-22-74",74,2008,2012,-0.138568,0.14449,-0.038462,0.0339682,0.128867,0.148011,-0.0265063,0.0525191,0
0.0111887,0.0277956,0.662667,-0.0572884,0.0869263,-0.0433813,0.0667017,-0.0333899,0.0575228,-0.0627918,-0.0448738,-0.0349885,0.056514,0.0655884,0.0815483,"Northern_Ireland_Summary-55.21---6.66-22-75:Northern_Ireland_Summary","Celtic Seas",6,42,1.00287,1.01199,"site_slope","Ecoregion","1900-2015",55.2069,-6.65837,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.21---6.66-22-75",75,1985,2012,0.0328594,0.00930603,0.0223184,0.00590278,NA,NA,NA,NA,NA
-0.0228446,0.0472295,0.314667,-0.140613,0.101988,-0.112052,0.0726511,-0.0994304,0.0555678,-0.142644,-0.115919,-0.10023,0.0554415,0.0706258,0.100961,"Northern_Ireland_Summary-55.21---7.7-22-76:Northern_Ireland_Summary","Celtic Seas",6,42,0.999881,1.00061,"site_slope","Ecoregion","1900-2015",55.2083,-7.69831,0.00284892,0.00299995,7.01017e-05,0.0019287,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.21---7.7-22-76",76,2004,2010,0.0493991,0.0763127,-0.0102756,0.0189336,-0.463095,0.198724,-0.0971495,0.0515966,1
-3.21014e-05,0.0497904,0.503333,-0.123984,0.1293,-0.0964837,0.0994663,-0.0808583,0.0831595,-0.127206,-0.0970973,-0.0827613,0.0823349,0.0990742,0.127782,"Northern_Ireland_Summary-55.22---6.58-22-80:Northern_Ireland_Summary","Celtic Seas",6,42,1.0023,1.00853,"site_slope","Ecoregion","1900-2015",55.2156,-6.57758,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.22---6.58-22-80",80,2009,2011,-0.546071,0.0229847,-0.0844602,0.0935493,0.361667,0.488246,0.0584448,0.173839,0
-0.0373725,0.0481457,0.213333,-0.156261,0.0931401,-0.13418,0.0551602,-0.113351,0.0455755,-0.159896,-0.131972,-0.117005,0.042734,0.0577783,0.0901394,"Northern_Ireland_Summary-55.22---6.59-22-81:Northern_Ireland_Summary","Celtic Seas",6,42,1.00184,1.00748,"site_slope","Ecoregion","1900-2015",55.2197,-6.58945,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.22---6.59-22-81",81,2006,2012,-0.101821,0.0871613,-0.0450387,0.017133,0.0954048,0.0705402,-0.00449123,0.0259744,0
-0.0525732,0.0284168,0.034,-0.123556,0.0221947,-0.107753,0.00388165,-0.0994105,-0.00548974,-0.122921,-0.108758,-0.0999532,-0.00560449,0.00297595,0.0246364,"Northern_Ireland_Summary-55.22---6.62-22-82:Northern_Ireland_Summary","Celtic Seas",6,42,0.999855,1.00085,"site_slope","Ecoregion","1900-2015",55.2187,-6.61851,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.22---6.62-22-82",82,1984,2010,0.0397791,0.0091211,0.0235419,0.00630536,NA,NA,NA,NA,NA
0.0122685,0.0278321,0.665111,-0.0555536,0.0813606,-0.045347,0.06252,-0.0324939,0.0592341,-0.0546165,-0.0420869,-0.0340432,0.0579943,0.0663095,0.0824181,"Northern_Ireland_Summary-55.22---6.63-22-83:Northern_Ireland_Summary","Celtic Seas",6,42,1.00101,1.00289,"site_slope","Ecoregion","1900-2015",55.2204,-6.62852,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.22---6.63-22-83",83,1982,2010,0.0305805,0.00873456,0.0201532,0.00566673,NA,NA,NA,NA,NA
-0.0346726,0.0257496,0.0946667,-0.0987035,0.0350246,-0.0810998,0.0178179,-0.0746759,0.00922182,-0.099929,-0.0828824,-0.0757431,0.00833901,0.0164866,0.0346256,"Northern_Ireland_Summary-55.22---6.64-22-84:Northern_Ireland_Summary","Celtic Seas",6,42,0.999925,1.00111,"site_slope","Ecoregion","1900-2015",55.2205,-6.63617,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.22---6.64-22-84",84,1982,2012,0.0223827,0.00828358,0.0179189,0.00503662,NA,NA,NA,NA,NA
-0.0226798,0.0485886,0.319778,-0.146288,0.0991893,-0.114009,0.0714234,-0.0957896,0.0594323,-0.147685,-0.117301,-0.102194,0.0555417,0.0686379,0.0989198,"Northern_Ireland_Summary-55.24---6.33-22-87:Northern_Ireland_Summary","Celtic Seas",6,42,1.00356,1.01201,"site_slope","Ecoregion","1900-2015",55.2395,-6.33081,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.24---6.33-22-87",87,2007,2012,-0.0369555,0.111307,-0.0519552,0.0235625,0.124286,0.0969318,-0.0195445,0.034616,0
0.0468362,0.0304097,0.933556,-0.0292302,0.119707,-0.0144297,0.10134,-0.00166607,0.0964454,-0.0310938,-0.0129766,-0.00352832,0.0951971,0.103763,0.118635,"Northern_Ireland_Summary-55.24---6.51-22-90:Northern_Ireland_Summary","Celtic Seas",6,42,1.00003,1.00128,"site_slope","Ecoregion","1900-2015",55.2416,-6.51414,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.24---6.51-22-90",90,1982,2010,0.0305805,0.00873456,0.0201532,0.00566673,NA,NA,NA,NA,NA
-0.0231889,0.0478528,0.310444,-0.142133,0.105758,-0.113624,0.0711105,-0.0984826,0.0571765,-0.147936,-0.114892,-0.100788,0.055494,0.0704736,0.101876,"Northern_Ireland_Summary-55.25---7.78-22-93:Northern_Ireland_Summary","Celtic Seas",6,42,1.0001,1.00068,"site_slope","Ecoregion","1900-2015",55.2518,-7.78158,0.00284892,0.00299995,7.01017e-05,0.0019287,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.25---7.78-22-93",93,2010,2012,-0.320723,0.226817,-0.0703528,0.0222635,1.134,0.852169,0.192792,0.356848,0
-0.0438516,0.0491041,0.174222,-0.175697,0.0881536,-0.141192,0.0501945,-0.115331,0.04565,-0.175592,-0.140338,-0.12373,0.0383886,0.0526536,0.0881147,"Northern_Ireland_Summary-55.27---6.17-22-95:Northern_Ireland_Summary","Celtic Seas",6,42,1.00096,1.00484,"site_slope","Ecoregion","1900-2015",55.2681,-6.17449,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.27---6.17-22-95",95,2005,2012,-0.0673316,0.0679493,-0.031693,0.0149147,-0.422167,0.273688,-0.0269179,0.016209,1
-0.0475094,0.0288934,0.0491111,-0.123732,0.0256683,-0.103611,0.00776387,-0.0924808,0.00185125,-0.122751,-0.103475,-0.0953924,-0.000469578,0.00794732,0.0276014,"Northern_Ireland_Summary-55.27---6.18-22-96:Northern_Ireland_Summary","Celtic Seas",6,42,1.00129,1.0032,"site_slope","Ecoregion","1900-2015",55.2673,-6.181,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.27---6.18-22-96",96,1983,2012,0.0266817,0.00844865,0.0200138,0.00522683,NA,NA,NA,NA,NA
-0.00488227,0.028594,0.437111,-0.0755557,0.0675631,-0.0637692,0.0483851,-0.0521223,0.0429119,-0.0766267,-0.0615251,-0.0538745,0.0419921,0.0511611,0.0673516,"Northern_Ireland_Summary-55.28---6.17-22-98:Northern_Ireland_Summary","Celtic Seas",6,42,1.00201,1.00633,"site_slope","Ecoregion","1900-2015",55.278,-6.17153,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.28---6.17-22-98",98,1984,2012,0.0291841,0.00891952,0.0205277,0.0055916,NA,NA,NA,NA,NA
0.00742717,0.0309859,0.593778,-0.0685602,0.0833614,-0.0548527,0.0677634,-0.0433194,0.0579991,-0.0698825,-0.0555344,-0.0433336,0.0579416,0.0677355,0.0831229,"Northern_Ireland_Summary-55.28---6.18-22-99:Northern_Ireland_Summary","Celtic Seas",6,42,1.00151,1.00725,"site_slope","Ecoregion","1900-2015",55.2753,-6.17827,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.28---6.18-22-99",99,1985,2012,0.0328594,0.00930603,0.0223184,0.00590278,NA,NA,NA,NA,NA
-0.00249712,0.0301666,0.474,-0.0778792,0.0696319,-0.0602478,0.0571516,-0.0530054,0.0456384,-0.0761585,-0.060714,-0.0514456,0.0478678,0.056895,0.0734901,"Northern_Ireland_Summary-55.29---6.17-22-102:Northern_Ireland_Summary","Celtic Seas",6,42,1.00056,1.00371,"site_slope","Ecoregion","1900-2015",55.2894,-6.17213,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.29---6.17-22-102",102,1985,2012,0.0328594,0.00930603,0.0223184,0.00590278,NA,NA,NA,NA,NA
-0.0432356,0.0464412,0.168444,-0.166695,0.0805556,-0.131455,0.0515959,-0.119265,0.0332315,-0.175696,-0.13597,-0.118551,0.0342528,0.0486316,0.0772141,"Northern_Ireland_Summary-55.29---6.19-22-103:Northern_Ireland_Summary","Celtic Seas",6,42,1.00043,1.00278,"site_slope","Ecoregion","1900-2015",55.2858,-6.19344,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.29---6.19-22-103",103,2005,2012,-0.0673316,0.0679493,-0.031693,0.0149147,-0.422167,0.273688,-0.0269179,0.016209,1
0.0175819,0.0293916,0.725778,-0.0610707,0.0963032,-0.0405149,0.0740875,-0.0298923,0.0650796,-0.0609482,-0.0399367,-0.0293803,0.0657166,0.074942,0.0962672,"Northern_Ireland_Summary-55.29---6.2-22-104:Northern_Ireland_Summary","Celtic Seas",6,42,0.999801,1.00007,"site_slope","Ecoregion","1900-2015",55.2902,-6.20265,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.29---6.2-22-104",104,1985,2012,0.0328594,0.00930603,0.0223184,0.00590278,NA,NA,NA,NA,NA
-0.0323595,0.0483588,0.234667,-0.155499,0.0977718,-0.129199,0.0608088,-0.112716,0.0458161,-0.159583,-0.127283,-0.112158,0.0469965,0.0644968,0.0949112,"Northern_Ireland_Summary-55.29---6.21-22-105:Northern_Ireland_Summary","Celtic Seas",6,42,1.00005,1.00069,"site_slope","Ecoregion","1900-2015",55.2851,-6.20981,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.29---6.21-22-105",105,2007,2012,-0.0369555,0.111307,-0.0519552,0.0235625,0.0661714,0.0508919,-0.0184818,0.0215431,0
-0.0601142,0.0285853,0.0184444,-0.135064,0.014004,-0.116051,-0.00511936,-0.104801,-0.0108422,-0.134112,-0.115957,-0.108217,-0.0134045,-0.00495422,0.0149599,"Northern_Ireland_Summary-55.29---6.22-22-106:Northern_Ireland_Summary","Celtic Seas",6,42,1.00177,1.00359,"site_slope","Ecoregion","1900-2015",55.289,-6.21795,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.29---6.22-22-106",106,1985,2012,0.0328594,0.00930603,0.0223184,0.00590278,NA,NA,NA,NA,NA
0.0154372,0.0283691,0.709556,-0.0575548,0.0857227,-0.0398098,0.0739624,-0.0310671,0.0628446,-0.0568628,-0.0416151,-0.0305811,0.0635439,0.0725341,0.0873633,"Northern_Ireland_Summary-55.29---6.23-22-107:Northern_Ireland_Summary","Celtic Seas",6,42,0.999638,0.999845,"site_slope","Ecoregion","1900-2015",55.2929,-6.23017,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.29---6.23-22-107",107,1983,2012,0.0266817,0.00844865,0.0200138,0.00522683,NA,NA,NA,NA,NA
-0.0277758,0.0490323,0.279333,-0.151618,0.107652,-0.126917,0.0640544,-0.104944,0.0530464,-0.153225,-0.123482,-0.108287,0.0506915,0.067976,0.105988,"Northern_Ireland_Summary-55.29---6.24-22-108:Northern_Ireland_Summary","Celtic Seas",6,42,1.00047,1.00086,"site_slope","Ecoregion","1900-2015",55.2919,-6.2411,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.29---6.24-22-108",108,2006,2011,-0.0868827,0.12266,-0.0390203,0.0237262,0.0644,0.0512585,-0.000999648,0.022279,0
-0.0254634,0.0499811,0.298889,-0.161947,0.0943487,-0.118454,0.0754337,-0.115372,0.0498419,-0.155839,-0.122024,-0.109797,0.0561351,0.0728191,0.106355,"Northern_Ireland_Summary-55.29---6.25-22-109:Northern_Ireland_Summary","Celtic Seas",6,42,1.0004,1.00048,"site_slope","Ecoregion","1900-2015",55.291,-6.25322,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.29---6.25-22-109",109,2006,2011,-0.0868827,0.12266,-0.0390203,0.0237262,0.0970857,0.0831177,0.00560519,0.0345274,0
-0.030677,0.0281561,0.139333,-0.100872,0.0404311,-0.0856062,0.0249384,-0.078147,0.0159479,-0.103783,-0.0854762,-0.0777382,0.0164618,0.0252715,0.0393665,"Northern_Ireland_Summary-55.29---6.26-22-110:Northern_Ireland_Summary","Celtic Seas",6,42,1.00105,1.00246,"site_slope","Ecoregion","1900-2015",55.2893,-6.26019,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.29---6.26-22-110",110,1983,2011,0.030889,0.00867064,0.0217474,0.00549699,NA,NA,NA,NA,NA
-0.0325999,0.0273662,0.117556,-0.102356,0.0438195,-0.083459,0.0228969,-0.0763268,0.012896,-0.103005,-0.0846514,-0.0766203,0.0126273,0.0220818,0.0429339,"Northern_Ireland_Summary-55.3---6.17-22-112:Northern_Ireland_Summary","Celtic Seas",6,42,1.00269,1.00855,"site_slope","Ecoregion","1900-2015",55.2952,-6.16833,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.3---6.17-22-112",112,1983,2012,0.0266817,0.00844865,0.0200138,0.00522683,NA,NA,NA,NA,NA
0.00529959,0.027045,0.584667,-0.0649223,0.070699,-0.0471068,0.0580026,-0.0377579,0.0507691,-0.063793,-0.0478453,-0.0396363,0.0493769,0.0574944,0.0729721,"Northern_Ireland_Summary-55.3---6.28-22-113:Northern_Ireland_Summary","Celtic Seas",6,42,1.00093,1.00249,"site_slope","Ecoregion","1900-2015",55.3007,-6.27944,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.3---6.28-22-113",113,1983,2012,0.0266817,0.00844865,0.0200138,0.00522683,NA,NA,NA,NA,NA
-0.0362011,0.0460216,0.212667,-0.159088,0.0790134,-0.129233,0.0503067,-0.115881,0.034815,-0.158156,-0.128164,-0.113179,0.0385012,0.0522757,0.082923,"Northern_Ireland_Summary-55.31---6.21-22-115:Northern_Ireland_Summary","Celtic Seas",6,42,1.0003,1.00074,"site_slope","Ecoregion","1900-2015",55.3065,-6.20702,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.31---6.21-22-115",115,2005,2012,-0.0673316,0.0679493,-0.031693,0.0149147,-0.422167,0.273688,-0.0269179,0.016209,1
-0.0417192,0.0275991,0.0697778,-0.111531,0.0281158,-0.0978483,0.0108471,-0.0843583,0.00643158,-0.110696,-0.0956966,-0.0861987,0.00509985,0.0134678,0.02954,"Northern_Ireland_Summary-55.31---6.25-22-117:Northern_Ireland_Summary","Celtic Seas",6,42,1.00041,1.00251,"site_slope","Ecoregion","1900-2015",55.3118,-6.25341,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.31---6.25-22-117",117,1983,2011,0.030889,0.00867064,0.0217474,0.00549699,NA,NA,NA,NA,NA
0.00257202,0.030727,0.524667,-0.0769606,0.0820183,-0.0561071,0.0652888,-0.0461234,0.0547666,-0.0770769,-0.0588996,-0.0477078,0.0536167,0.0634671,0.08179,"Northern_Ireland_Summary-55.31---6.26-22-118:Northern_Ireland_Summary","Celtic Seas",6,42,1.00065,1.00329,"site_slope","Ecoregion","1900-2015",55.3096,-6.26006,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.31---6.26-22-118",118,1984,2011,0.0338884,0.00912611,0.0224278,0.00588962,NA,NA,NA,NA,NA
-0.00910738,0.0262084,0.370444,-0.0742358,0.0583643,-0.0584844,0.0431937,-0.0524516,0.0338967,-0.0767776,-0.0611489,-0.0528748,0.0336832,0.0414309,0.0558448,"Northern_Ireland_Summary-55.31---6.27-22-119:Northern_Ireland_Summary","Celtic Seas",6,42,1.00145,1.00649,"site_slope","Ecoregion","1900-2015",55.3058,-6.27433,0.00509077,0.00300211,0.00192794,0.00196855,"Northern_Ireland_Summary","Northern_Ireland_Summary-55.31---6.27-22-119",119,1983,2012,0.0266817,0.00844865,0.0200138,0.00522683,NA,NA,NA,NA,NA
